id,pedido_id,produto_id,quantidade,preco_praticado,desconto_aplicado,valor_liquido_item
21375,8736,105,3,934.78,0.04,2692.17
21376,8737,61,1,380.43,0.09,346.19
21377,8737,21,5,1038.09,0.1,4671.4
21378,8738,73,4,1473.46,0.02,5775.96
21379,8738,97,3,1047.27,0.01,3110.39
21380,8738,121,5,1322.85,0.01,6548.11
21381,8738,114,3,855.0,0.03,2488.05
21382,8738,144,4,601.74,0.03,2334.75
21383,8738,74,1,2816.67,0.01,2788.5
21384,8739,17,1,2543.99,0.23,1958.87
21385,8740,77,4,1519.43,0.03,5895.39
21386,8741,124,5,2132.85,0.03,10344.32
21387,8742,16,1,297.27,0.27,217.01
21388,8742,93,5,2626.48,0.09,11950.48
21389,8743,170,4,1321.29,0.02,5179.46
21390,8743,81,2,1658.25,0.05,3150.68
21391,8743,198,3,1522.73,0.01,4522.51
21392,8743,65,2,2572.73,0.04,4939.64
21393,8744,10,2,1534.69,0.02,3007.99
21394,8745,3,4,2380.75,0.02,9332.54
21395,8745,121,1,1282.76,0.04,1231.45
21396,8746,172,2,2593.44,0.05,4927.54
21397,8746,200,1,2404.55,0.04,2308.37
21398,8747,1,2,1587.94,0.02,3112.36
21399,8747,42,4,2752.77,0.04,10570.64
21400,8747,48,1,3122.63,0.01,3091.4
21401,8748,188,2,98.02,0.01,194.08
21402,8748,72,3,833.17,0.02,2449.52
21403,8748,155,1,863.28,0.03,837.38
21404,8748,75,4,1908.42,0.0,7633.68
21405,8748,45,3,467.58,0.05,1332.6
21406,8749,69,4,902.53,0.02,3537.92
21407,8749,71,2,660.63,0.05,1255.2
21408,8750,116,1,1208.56,0.02,1184.39
21409,8750,96,3,1521.21,0.02,4472.36
21410,8751,104,1,2009.46,0.01,1989.37
21411,8751,169,2,355.13,0.02,696.05
21412,8751,53,1,205.06,0.03,198.91
21413,8751,101,4,1764.39,0.04,6775.26
21414,8752,187,4,789.92,0.01,3128.08
21415,8753,163,5,726.36,0.05,3450.21
21416,8753,72,4,833.17,0.02,3266.03
21417,8754,55,5,2489.06,0.01,12320.85
21418,8754,41,5,941.67,0.03,4567.1
21419,8754,49,4,2012.69,0.04,7728.73
21420,8755,184,4,2999.65,0.06,11278.68
21421,8756,97,3,909.75,0.14,2347.15
21422,8757,128,3,1097.74,0.18,2700.44
21423,8757,129,2,2245.73,0.03,4356.72
21424,8758,172,5,2702.64,0.01,13378.07
21425,8758,71,1,667.58,0.04,640.88
21426,8759,36,2,1474.88,0.03,2861.27
21427,8759,183,2,321.63,0.05,611.1
21428,8760,194,5,651.06,0.29,2311.26
21429,8760,68,3,1997.55,0.02,5872.8
21430,8760,34,1,982.87,0.28,707.67
21431,8761,116,1,1048.24,0.15,891.0
21432,8761,101,4,1819.53,0.01,7205.34
21433,8761,181,4,1567.94,0.02,6146.32
21434,8761,100,1,2617.81,0.06,2460.74
21435,8761,169,5,311.65,0.14,1340.1
21436,8762,159,1,2410.49,0.29,1711.45
21437,8762,70,3,1129.72,0.04,3253.59
21438,8762,105,4,808.2,0.17,2683.22
21439,8763,84,1,1671.03,0.19,1353.53
21440,8763,72,5,850.17,0.0,4250.85
21441,8763,91,1,2369.27,0.1,2132.34
21442,8763,116,4,937.25,0.24,2849.24
21443,8764,155,2,667.49,0.25,1001.24
21444,8764,175,5,811.44,0.06,3813.77
21445,8764,60,3,447.4,0.11,1194.56
21446,8765,78,3,3179.26,0.02,9347.02
21447,8765,5,5,1275.25,0.04,6121.2
21448,8765,39,2,175.47,0.03,340.41
21449,8765,33,4,2195.11,0.03,8517.03
21450,8766,73,5,1473.46,0.02,7219.95
21451,8766,21,1,1107.29,0.04,1063.0
21452,8767,46,5,441.22,0.02,2161.98
21453,8768,42,2,2494.7,0.13,4340.78
21454,8768,200,3,2179.12,0.13,5687.5
21455,8769,88,5,2100.11,0.28,7560.4
21456,8769,168,5,891.14,0.13,3876.46
21457,8770,76,5,636.4,0.03,3086.54
21458,8770,135,4,2115.27,0.05,8038.03
21459,8770,94,4,2617.07,0.01,10363.6
21460,8770,171,2,54.55,0.04,104.74
21461,8770,45,1,487.27,0.01,482.4
21462,8771,56,2,2199.86,0.01,4355.72
21463,8771,99,2,3046.58,0.05,5788.5
21464,8772,65,5,2251.14,0.16,9454.79
21465,8773,101,4,1819.53,0.01,7205.34
21466,8773,122,5,632.52,0.18,2593.33
21467,8773,49,3,1677.24,0.2,4025.38
21468,8773,74,1,2333.0,0.18,1913.06
21469,8773,48,1,2807.21,0.11,2498.42
21470,8774,115,5,2688.57,0.22,10485.42
21471,8775,89,5,1803.05,0.05,8564.49
21472,8775,37,1,2247.03,0.02,2202.09
21473,8775,70,2,1165.02,0.01,2306.74
21474,8776,12,4,2625.6,0.02,10292.35
21475,8777,129,4,2268.89,0.02,8894.05
21476,8778,8,4,1163.38,0.04,4467.38
21477,8778,180,5,2831.6,0.19,11467.98
21478,8779,11,1,1407.31,0.03,1365.09
21479,8779,111,1,2591.7,0.02,2539.87
21480,8780,65,5,2626.33,0.02,12869.02
21481,8780,131,1,3349.19,0.04,3215.22
21482,8780,99,4,3206.93,0.0,12827.72
21483,8780,23,4,973.96,0.05,3701.05
21484,8780,147,2,2853.36,0.02,5592.59
21485,8781,166,4,1304.69,0.05,4957.82
21486,8782,46,5,441.22,0.02,2161.98
21487,8783,143,1,1296.32,0.12,1140.76
21488,8783,14,2,1684.0,0.3,2357.6
21489,8784,67,1,2860.55,0.02,2803.34
21490,8785,61,4,380.43,0.09,1384.77
21491,8786,100,5,2729.2,0.02,13373.08
21492,8786,170,3,1280.85,0.05,3650.42
21493,8786,89,4,1841.01,0.03,7143.12
21494,8787,71,1,688.45,0.0,688.45
21495,8787,6,2,2542.73,0.05,4831.19
21496,8787,48,4,3122.63,0.01,12365.61
21497,8787,64,2,887.81,0.03,1722.35
21498,8787,66,5,1030.97,0.02,5051.75
21499,8788,57,3,1883.21,0.0,5649.63
21500,8788,71,2,695.4,0.0,1390.8
21501,8789,120,4,610.01,0.17,2025.23
21502,8789,79,2,295.06,0.2,472.1
21503,8789,4,4,3328.8,0.04,12782.59
21504,8790,77,1,1503.76,0.04,1443.61
21505,8791,2,3,2546.42,0.25,5729.44
21506,8791,87,5,1197.57,0.29,4251.37
21507,8791,70,4,964.97,0.18,3165.1
21508,8792,48,1,3122.63,0.01,3091.4
21509,8792,157,3,666.98,0.03,1940.91
21510,8793,76,4,636.4,0.03,2469.23
21511,8793,118,1,2936.78,0.02,2878.04
21512,8793,85,1,3265.22,0.04,3134.61
21513,8794,122,5,570.81,0.26,2112.0
21514,8795,70,3,1047.34,0.11,2796.4
21515,8796,171,5,40.34,0.29,143.21
21516,8797,195,4,116.81,0.09,425.19
21517,8798,165,4,1815.25,0.05,6897.95
21518,8799,175,4,742.38,0.14,2553.79
21519,8800,73,2,1473.46,0.02,2887.98
21520,8800,62,2,237.08,0.04,455.19
21521,8801,57,2,1412.41,0.25,2118.62
21522,8801,134,2,247.94,0.12,436.37
21523,8802,22,1,569.03,0.03,551.96
21524,8802,66,4,1009.93,0.04,3878.13
21525,8802,186,5,2122.02,0.02,10397.9
21526,8803,116,3,1220.89,0.01,3626.04
21527,8804,195,5,121.94,0.05,579.22
21528,8805,62,4,234.61,0.05,891.52
21529,8806,116,3,1171.56,0.05,3338.95
21530,8807,151,4,715.56,0.01,2833.62
21531,8808,125,4,329.86,0.0,1319.44
21532,8808,94,5,2617.07,0.01,12954.5
21533,8809,36,5,1474.88,0.03,7153.17
21534,8810,97,5,1026.11,0.03,4976.63
21535,8810,114,2,846.18,0.04,1624.67
21536,8810,150,5,2548.89,0.04,12234.67
21537,8811,129,2,2222.58,0.04,4267.35
21538,8811,94,5,2537.76,0.04,12181.25
21539,8811,154,3,974.48,0.03,2835.74
21540,8811,16,5,403.15,0.01,1995.59
21541,8812,150,1,2628.54,0.0,2628.54
21542,8812,101,5,1782.77,0.03,8646.43
21543,8812,97,2,1047.27,0.01,2073.59
21544,8813,193,4,1614.37,0.01,6392.91
21545,8814,198,1,1215.11,0.21,959.94
21546,8814,41,5,844.59,0.13,3673.97
21547,8815,19,3,742.05,0.21,1758.66
21548,8815,189,4,1559.1,0.24,4739.66
21549,8815,63,2,2923.44,0.02,5729.94
21550,8816,85,2,2448.91,0.28,3526.43
21551,8816,56,1,1999.87,0.1,1799.88
21552,8816,90,3,595.99,0.02,1752.21
21553,8816,62,3,187.69,0.24,427.93
21554,8817,81,1,1675.71,0.04,1608.68
21555,8817,114,3,863.81,0.02,2539.6
21556,8817,44,1,1108.49,0.03,1075.24
21557,8818,71,2,695.4,0.0,1390.8
21558,8818,129,3,2292.04,0.01,6807.36
21559,8819,25,4,1163.44,0.08,4281.46
21560,8820,154,3,954.39,0.05,2720.01
21561,8821,88,1,2887.65,0.01,2858.77
21562,8821,133,2,2601.96,0.08,4787.61
21563,8821,154,5,994.57,0.01,4923.12
21564,8821,140,4,830.01,0.11,2954.84
21565,8822,57,1,1826.71,0.03,1771.91
21566,8823,200,1,2254.27,0.1,2028.84
21567,8823,30,2,2721.78,0.16,4572.59
21568,8823,69,2,874.9,0.05,1662.31
21569,8823,80,5,2332.04,0.03,11310.39
21570,8823,105,3,954.26,0.02,2805.52
21571,8824,99,3,3174.86,0.01,9429.33
21572,8824,150,5,2601.99,0.02,12749.75
21573,8825,173,5,2453.34,0.03,11898.7
21574,8825,125,3,326.56,0.01,969.88
21575,8826,29,4,1201.97,0.02,4711.72
21576,8826,115,2,3274.54,0.05,6221.63
21577,8826,102,3,637.05,0.02,1872.93
21578,8827,179,2,415.71,0.04,798.16
21579,8828,187,4,765.98,0.04,2941.36
21580,8828,200,3,2454.65,0.02,7216.67
21581,8828,143,2,1458.36,0.01,2887.55
21582,8829,95,3,2892.39,0.02,8503.63
21583,8829,106,5,2280.53,0.01,11288.62
21584,8830,80,2,2283.96,0.05,4339.52
21585,8830,74,4,2702.86,0.05,10270.87
21586,8830,76,4,649.52,0.01,2572.1
21587,8830,125,2,323.26,0.02,633.59
21588,8830,146,3,2511.88,0.05,7158.86
21589,8830,78,1,3146.82,0.03,3052.42
21590,8831,145,5,3154.2,0.04,15140.16
21591,8831,72,1,841.67,0.01,833.25
21592,8832,136,5,1399.17,0.03,6785.97
21593,8833,10,3,1440.73,0.08,3976.41
21594,8833,132,1,2592.55,0.19,2099.97
21595,8833,189,1,1579.62,0.23,1216.31
21596,8833,20,3,1883.36,0.19,4576.56
21597,8833,83,5,3143.58,0.09,14303.29
21598,8834,113,3,439.68,0.0,1319.04
21599,8834,15,5,1428.61,0.0,7143.05
21600,8834,176,4,737.67,0.04,2832.65
21601,8834,197,2,2861.72,0.02,5608.97
21602,8834,136,4,1413.59,0.02,5541.27
21603,8835,67,4,2247.58,0.23,6922.55
21604,8836,24,5,2677.17,0.09,12181.12
21605,8836,90,4,523.01,0.14,1799.15
21606,8836,141,3,1560.81,0.16,3933.24
21607,8837,84,1,2021.74,0.02,1981.31
21608,8837,154,3,974.48,0.03,2835.74
21609,8838,197,4,2920.12,0.0,11680.48
21610,8838,176,5,737.67,0.04,3540.82
21611,8838,13,3,1896.09,0.04,5460.74
21612,8838,151,4,708.33,0.02,2776.65
21613,8839,89,2,1803.05,0.05,3425.79
21614,8840,19,3,901.73,0.04,2596.98
21615,8841,146,2,2644.08,0.0,5288.16
21616,8841,162,1,246.0,0.0,246.0
21617,8842,30,5,3110.6,0.04,14930.88
21618,8842,135,3,2226.6,0.0,6679.8
21619,8842,55,2,2489.06,0.01,4928.34
21620,8843,81,1,1728.07,0.01,1710.79
21621,8844,176,3,760.73,0.01,2259.37
21622,8844,100,1,2784.9,0.0,2784.9
21623,8845,107,3,2277.12,0.22,5328.46
21624,8845,173,3,2175.13,0.14,5611.84
21625,8846,170,5,1051.64,0.22,4101.4
21626,8847,174,5,1172.36,0.02,5744.56
21627,8847,51,2,36.28,0.0,72.56
21628,8848,29,3,883.08,0.28,1907.45
21629,8848,66,2,831.09,0.21,1313.12
21630,8848,194,1,816.11,0.11,726.34
21631,8848,50,5,2525.04,0.15,10731.42
21632,8849,91,1,2527.22,0.04,2426.13
21633,8850,69,1,911.74,0.01,902.62
21634,8850,168,2,993.57,0.03,1927.53
21635,8850,178,5,1736.27,0.03,8420.91
21636,8850,86,2,2297.0,0.05,4364.3
21637,8850,103,3,1799.98,0.03,5237.94
21638,8850,30,2,3143.0,0.03,6097.42
21639,8851,110,3,2137.48,0.03,6220.07
21640,8851,9,1,2677.53,0.0,2677.53
21641,8851,25,2,1264.61,0.0,2529.22
21642,8852,135,3,2115.27,0.05,6028.52
21643,8852,40,4,430.77,0.09,1568.0
21644,8853,44,1,1131.34,0.01,1120.03
21645,8853,169,5,351.51,0.03,1704.82
21646,8853,150,1,2601.99,0.02,2549.95
21647,8853,66,2,1009.93,0.04,1939.07
21648,8853,126,4,2191.26,0.04,8414.44
21649,8854,142,2,3114.32,0.04,5979.49
21650,8855,3,2,2332.17,0.04,4477.77
21651,8855,108,4,1092.65,0.02,4283.19
21652,8856,138,1,1706.86,0.01,1689.79
21653,8856,80,2,2091.63,0.13,3639.44
21654,8856,199,1,1793.96,0.11,1596.62
21655,8857,172,5,2729.94,0.0,13649.7
21656,8858,35,4,2891.76,0.0,11567.04
21657,8858,146,2,2617.64,0.01,5182.93
21658,8858,101,1,1819.53,0.01,1801.33
21659,8859,15,4,1385.75,0.03,5376.71
21660,8859,69,4,911.74,0.01,3610.49
21661,8860,8,4,1187.61,0.02,4655.43
21662,8860,77,2,1535.09,0.02,3008.78
21663,8860,78,1,3211.7,0.01,3179.58
21664,8860,119,1,1122.45,0.03,1088.78
21665,8860,33,3,2195.11,0.03,6387.77
21666,8860,61,5,405.52,0.03,1966.77
21667,8861,71,5,674.54,0.03,3271.52
21668,8861,66,5,1052.01,0.0,5260.05
21669,8862,3,3,2405.05,0.01,7143.0
21670,8863,111,3,2618.14,0.01,7775.88
21671,8863,186,5,2143.68,0.01,10611.22
21672,8863,66,2,1052.01,0.0,2104.02
21673,8864,165,1,1681.5,0.12,1479.72
21674,8865,180,2,3390.93,0.03,6578.4
21675,8865,96,1,1474.65,0.05,1400.92
21676,8865,196,5,1041.94,0.02,5105.51
21677,8865,4,4,3363.47,0.03,13050.26
21678,8865,19,1,920.51,0.02,902.1
21679,8866,184,5,3063.48,0.04,14704.7
21680,8867,22,2,580.76,0.01,1149.9
21681,8867,148,4,361.28,0.26,1069.39
21682,8867,46,3,346.67,0.23,800.81
21683,8867,154,3,823.79,0.18,2026.52
21684,8867,41,4,805.76,0.17,2675.12
21685,8868,78,1,3179.26,0.02,3115.67
21686,8868,165,2,1834.36,0.04,3521.97
21687,8869,37,2,2269.96,0.01,4494.52
21688,8870,27,1,2291.88,0.0,2291.88
21689,8870,25,4,1251.96,0.01,4957.76
21690,8871,151,1,542.09,0.25,406.57
21691,8872,35,2,2862.84,0.01,5668.42
21692,8872,153,3,3232.2,0.04,9308.74
21693,8872,94,1,2564.19,0.03,2487.26
21694,8873,18,2,3385.68,0.03,6568.22
21695,8873,64,1,869.51,0.05,826.03
21696,8874,15,4,1000.03,0.3,2800.08
21697,8874,80,2,2380.13,0.01,4712.66
21698,8874,82,1,3072.2,0.06,2887.87
21699,8874,43,2,972.17,0.27,1419.37
21700,8875,124,1,2176.82,0.01,2155.05
21701,8875,134,3,276.12,0.02,811.79
21702,8875,95,3,2921.91,0.01,8678.07
21703,8875,97,5,1036.69,0.02,5079.78
21704,8876,26,4,2941.58,0.04,11295.67
21705,8876,71,2,674.54,0.03,1308.61
21706,8876,200,2,2479.69,0.01,4909.79
21707,8877,154,3,934.3,0.07,2606.7
21708,8877,9,4,2463.33,0.08,9065.05
21709,8878,111,3,2618.14,0.01,7775.88
21710,8878,199,5,1955.21,0.03,9482.77
21711,8878,105,5,934.78,0.04,4486.94
21712,8879,25,1,935.81,0.26,692.5
21713,8879,76,5,570.79,0.13,2482.94
21714,8880,171,2,53.98,0.05,102.56
21715,8880,93,4,2741.93,0.05,10419.33
21716,8880,117,3,2395.74,0.01,7115.35
21717,8881,136,4,1024.13,0.29,2908.53
21718,8881,110,1,1564.55,0.29,1110.83
21719,8882,14,5,2357.61,0.02,11552.29
21720,8882,67,1,2772.98,0.05,2634.33
21721,8883,123,2,1856.0,0.07,3452.16
21722,8883,99,4,2757.96,0.14,9487.38
21723,8883,186,5,1775.57,0.18,7279.84
21724,8884,185,4,913.44,0.05,3471.07
21725,8885,85,1,3231.21,0.05,3069.65
21726,8885,76,2,656.08,0.0,1312.16
21727,8885,151,5,708.33,0.02,3470.82
21728,8885,193,1,1581.76,0.03,1534.31
21729,8886,111,4,2618.14,0.01,10367.83
21730,8886,59,5,613.31,0.05,2913.22
21731,8886,109,1,2013.34,0.02,1973.07
21732,8886,50,5,2851.81,0.04,13688.69
21733,8886,198,4,1522.73,0.01,6030.01
21734,8886,177,5,556.26,0.03,2697.86
21735,8887,177,3,539.05,0.06,1520.12
21736,8888,142,3,2952.11,0.09,8059.26
21737,8888,50,4,2525.04,0.15,8585.14
21738,8889,149,5,89.14,0.0,445.7
21739,8890,148,5,346.63,0.29,1230.54
21740,8890,154,1,813.74,0.19,659.13
21741,8891,190,2,1938.03,0.04,3721.02
21742,8892,89,5,1822.03,0.04,8745.74
21743,8892,139,1,719.48,0.03,697.9
21744,8892,68,1,2017.94,0.01,1997.76
21745,8892,77,5,1566.42,0.0,7832.1
21746,8892,102,1,643.55,0.01,637.11
21747,8892,17,2,3138.69,0.05,5963.51
21748,8893,92,1,1984.8,0.03,1925.26
21749,8893,199,3,1955.21,0.03,5689.66
21750,8894,92,1,2025.73,0.01,2005.47
21751,8894,118,5,2906.81,0.03,14098.03
21752,8895,22,1,416.51,0.29,295.72
21753,8895,111,5,2062.78,0.22,8044.84
21754,8896,194,5,898.64,0.02,4403.34
21755,8897,18,1,3385.68,0.03,3284.11
21756,8897,58,1,1853.98,0.05,1761.28
21757,8897,178,2,1754.17,0.02,3438.17
21758,8898,127,1,1478.14,0.28,1064.26
21759,8898,123,3,1995.7,0.0,5987.1
21760,8899,38,5,122.6,0.01,606.87
21761,8900,100,3,2701.35,0.03,7860.93
21762,8900,189,4,2030.94,0.01,8042.52
21763,8900,62,4,246.96,0.0,987.84
21764,8901,39,1,133.87,0.26,99.06
21765,8901,5,3,1168.98,0.12,3086.11
21766,8902,22,5,574.9,0.02,2817.01
21767,8902,58,1,1912.53,0.02,1874.28
21768,8902,103,4,1799.98,0.03,6983.92
21769,8902,28,2,2890.24,0.01,5722.68
21770,8903,4,4,3328.8,0.04,12782.59
21771,8904,51,2,35.92,0.01,71.12
21772,8904,40,5,407.1,0.14,1750.53
21773,8905,71,5,667.58,0.04,3204.38
21774,8905,41,2,931.96,0.04,1789.36
21775,8905,153,5,3299.54,0.02,16167.75
21776,8906,57,3,1789.05,0.05,5098.79
21777,8906,124,1,2132.85,0.03,2068.86
21778,8906,163,3,741.65,0.03,2158.2
21779,8907,56,2,1955.43,0.12,3441.56
21780,8908,174,5,1088.62,0.09,4953.22
21781,8908,4,5,2565.95,0.26,9494.02
21782,8908,130,1,525.09,0.19,425.32
21783,8908,145,1,2529.93,0.23,1948.05
21784,8908,140,3,755.4,0.19,1835.62
21785,8908,75,1,1755.75,0.08,1615.29
21786,8909,52,4,1152.05,0.02,4516.04
21787,8909,180,3,3425.88,0.02,10072.09
21788,8910,38,2,122.6,0.01,242.75
21789,8910,93,5,2828.52,0.02,13859.75
21790,8910,17,5,3138.69,0.05,14908.78
21791,8911,136,4,1384.74,0.04,5317.4
21792,8911,91,4,2553.54,0.03,9907.74
21793,8911,92,3,1964.34,0.04,5657.3
21794,8912,55,1,2438.77,0.03,2365.61
21795,8913,49,2,2033.65,0.03,3945.28
21796,8913,105,1,944.52,0.03,916.18
21797,8914,58,1,1893.01,0.03,1836.22
21798,8914,74,4,2731.32,0.04,10488.27
21799,8914,27,2,2338.65,0.0,4677.3
21800,8914,149,3,85.57,0.04,246.44
21801,8914,151,3,715.56,0.01,2125.21
21802,8915,43,5,1265.15,0.05,6009.46
21803,8915,130,3,583.43,0.1,1575.26
21804,8915,196,4,1010.04,0.05,3838.15
21805,8915,82,1,3137.57,0.04,3012.07
21806,8915,118,3,2816.91,0.06,7943.69
21807,8916,157,4,515.71,0.25,1547.13
21808,8917,177,5,521.85,0.09,2374.42
21809,8918,200,4,2454.65,0.02,9622.23
21810,8919,25,2,1226.67,0.03,2379.74
21811,8919,178,5,1431.98,0.2,5727.92
21812,8920,120,2,551.21,0.25,826.82
21813,8920,85,2,2721.02,0.2,4353.63
21814,8920,29,4,1140.64,0.07,4243.18
21815,8921,102,2,624.05,0.04,1198.18
21816,8921,76,1,649.52,0.01,643.02
21817,8921,9,5,2195.57,0.0,10977.85
21818,8921,42,2,2121.93,0.26,3140.46
21819,8922,34,3,1365.1,0.0,4095.3
21820,8922,122,2,740.51,0.04,1421.78
21821,8923,177,2,550.52,0.04,1057.0
21822,8924,29,1,907.61,0.26,671.63
21823,8925,48,5,3091.09,0.02,15146.34
21824,8926,37,5,2201.17,0.04,10565.62
21825,8926,115,1,3343.47,0.03,3243.17
21826,8927,135,2,1959.41,0.0,3918.82
21827,8927,126,5,2099.96,0.08,9659.82
21828,8928,155,4,649.69,0.27,1897.09
21829,8928,90,5,523.01,0.14,2248.94
21830,8929,51,1,34.47,0.05,32.75
21831,8929,79,2,368.82,0.0,737.64
21832,8929,76,1,656.08,0.0,656.08
21833,8930,164,3,1744.42,0.2,4186.61
21834,8930,11,3,1262.23,0.13,3294.42
21835,8930,136,1,1384.74,0.04,1329.35
21836,8930,93,5,2655.34,0.08,12214.56
21837,8930,54,1,2783.4,0.16,2338.06
21838,8931,88,3,2479.3,0.15,6322.22
21839,8931,191,1,1461.94,0.23,1125.69
21840,8931,151,3,578.23,0.2,1387.75
21841,8931,188,2,88.12,0.11,156.85
21842,8931,46,3,387.19,0.14,998.95
21843,8932,131,4,3418.97,0.02,13402.36
21844,8932,100,1,2757.05,0.01,2729.48
21845,8932,154,4,994.57,0.01,3938.5
21846,8932,148,5,463.8,0.05,2203.05
21847,8932,143,5,1458.36,0.01,7218.88
21848,8933,40,2,459.17,0.03,890.79
21849,8933,147,3,2853.36,0.02,8388.88
21850,8933,139,4,719.48,0.03,2791.58
21851,8934,155,1,863.28,0.03,837.38
21852,8934,144,1,589.33,0.05,559.86
21853,8935,52,5,1152.05,0.02,5645.04
21854,8935,123,4,1975.74,0.01,7823.93
21855,8936,188,3,71.29,0.28,153.99
21856,8936,119,2,1110.88,0.04,2132.89
21857,8937,110,3,2181.55,0.01,6479.2
21858,8937,143,1,1458.36,0.01,1443.78
21859,8937,133,4,2743.37,0.03,10644.28
21860,8938,191,5,1879.63,0.01,9304.17
21861,8939,188,3,82.18,0.17,204.63
21862,8939,59,4,626.22,0.03,2429.73
21863,8939,100,2,2757.05,0.01,5458.96
21864,8940,110,5,2137.48,0.03,10366.78
21865,8940,136,2,1384.74,0.04,2658.7
21866,8940,116,5,1208.56,0.02,5921.94
21867,8941,192,5,1684.21,0.0,8421.05
21868,8942,45,4,467.58,0.05,1776.8
21869,8942,92,1,2005.27,0.02,1965.16
21870,8942,4,4,3432.82,0.01,13593.97
21871,8942,25,2,1239.32,0.02,2429.07
21872,8942,98,1,3084.08,0.02,3022.4
21873,8942,103,4,1799.98,0.03,6983.92
21874,8943,179,3,311.78,0.28,673.44
21875,8943,155,4,622.99,0.3,1744.37
21876,8943,106,5,1819.82,0.21,7188.29
21877,8944,142,4,3179.2,0.02,12462.46
21878,8944,141,3,1802.37,0.03,5244.9
21879,8945,108,3,1092.65,0.02,3212.39
21880,8946,187,4,582.47,0.27,1700.81
21881,8946,29,3,932.14,0.24,2125.28
21882,8947,63,1,2953.27,0.01,2923.74
21883,8947,19,2,920.51,0.02,1804.2
21884,8947,30,5,3078.2,0.05,14621.45
21885,8948,107,1,2919.38,0.0,2919.38
21886,8948,71,3,674.54,0.03,1962.91
21887,8948,35,4,2862.84,0.01,11336.85
21888,8949,198,3,1430.44,0.07,3990.93
21889,8949,142,2,3114.32,0.04,5979.49
21890,8950,135,1,2159.8,0.03,2095.01
21891,8951,144,3,614.15,0.01,1824.03
21892,8952,68,2,2017.94,0.01,3995.52
21893,8952,16,2,390.93,0.04,750.59
21894,8952,132,5,3040.65,0.05,14443.09
21895,8953,74,3,2845.12,0.0,8535.36
21896,8953,156,4,55.49,0.05,210.86
21897,8954,134,3,214.13,0.24,488.22
21898,8954,159,2,2410.49,0.29,3422.9
21899,8955,58,4,1873.5,0.04,7194.24
21900,8955,76,5,636.4,0.03,3086.54
21901,8956,109,1,1972.25,0.04,1893.36
21902,8956,59,1,632.68,0.02,620.03
21903,8956,137,1,142.68,0.02,139.83
21904,8956,98,3,2989.67,0.05,8520.56
21905,8957,113,3,307.78,0.3,646.34
21906,8957,24,4,2500.65,0.15,8502.21
21907,8958,118,2,2786.94,0.07,5183.71
21908,8959,50,3,2881.52,0.03,8385.22
21909,8959,150,5,2548.89,0.04,12234.67
21910,8960,161,5,1716.39,0.25,6436.46
21911,8961,188,3,96.04,0.03,279.48
21912,8961,7,4,487.26,0.02,1910.06
21913,8961,131,3,3418.97,0.02,10051.77
21914,8962,70,4,1035.58,0.12,3645.24
21915,8962,152,1,1214.19,0.3,849.93
21916,8962,190,1,1635.21,0.19,1324.52
21917,8963,7,5,472.34,0.05,2243.61
21918,8963,79,3,361.44,0.02,1062.63
21919,8963,98,2,3147.02,0.0,6294.04
21920,8963,35,3,2833.92,0.02,8331.72
21921,8963,24,3,2794.84,0.05,7965.29
21922,8963,175,1,828.7,0.04,795.55
21923,8964,163,2,726.36,0.05,1380.08
21924,8965,89,1,1689.18,0.11,1503.37
21925,8966,137,3,144.13,0.01,428.07
21926,8966,73,3,1458.42,0.03,4244.0
21927,8966,79,3,368.82,0.0,1106.46
21928,8966,158,1,1837.58,0.04,1764.08
21929,8966,32,5,362.45,0.02,1776.0
21930,8966,67,4,2772.98,0.05,10537.32
21931,8967,54,2,2882.81,0.13,5016.09
21932,8967,44,2,1028.49,0.1,1851.28
21933,8967,109,5,1540.82,0.25,5778.08
21934,8967,181,5,1423.95,0.11,6336.58
21935,8967,137,5,109.19,0.25,409.46
21936,8968,73,4,1503.53,0.0,6014.12
21937,8968,12,5,2572.01,0.04,12345.65
21938,8968,171,2,55.68,0.02,109.13
21939,8969,189,2,2051.45,0.0,4102.9
21940,8969,124,5,2176.82,0.01,10775.26
21941,8970,164,5,2158.71,0.01,10685.61
21942,8970,162,5,246.0,0.0,1230.0
21943,8970,142,2,3114.32,0.04,5979.49
21944,8970,106,1,2211.43,0.04,2122.97
21945,8970,68,5,1997.55,0.02,9787.99
21946,8971,152,3,1699.87,0.02,4997.62
21947,8971,137,4,141.22,0.03,547.93
21948,8972,82,3,2614.64,0.2,6275.14
21949,8972,53,1,202.94,0.04,194.82
21950,8972,169,1,326.14,0.1,293.53
21951,8972,40,1,378.7,0.2,302.96
21952,8973,51,1,35.19,0.03,34.13
21953,8974,165,1,1356.66,0.29,963.23
21954,8974,4,2,3016.72,0.13,5249.09
21955,8974,189,3,1825.79,0.11,4874.86
21956,8974,195,1,114.24,0.11,101.67
21957,8975,43,3,1171.93,0.12,3093.9
21958,8976,108,5,1070.35,0.04,5137.68
21959,8976,118,3,2996.71,0.0,8990.13
21960,8977,80,4,2067.59,0.14,7112.51
21961,8977,182,1,839.63,0.19,680.1
21962,8977,191,5,1613.83,0.15,6858.78
21963,8977,192,4,1667.37,0.01,6602.79
21964,8977,28,2,2101.99,0.28,3026.87
21965,8978,140,4,736.75,0.21,2328.13
21966,8978,129,1,2153.13,0.07,2002.41
21967,8979,40,3,473.37,0.0,1420.11
