pedido_id,cliente_id,data_pedido,status,valor_total,canal_venda,cupom_desconto,segmento,canal_aquisicao,ano,mes_num,mes_nome,flag_cancelado,flag_devolvido
9084,1434,2023-04-21,entregue,11911.59,site,True,B2B,redes_sociais,2023,4,Abr,0,0
9085,415,2024-01-29,entregue,1881.76,marketplace,False,B2C,indicação,2024,1,Jan,0,0
9086,2572,2024-10-25,entregue,615.21,site,False,B2C,indicação,2024,10,Out,0,0
9087,129,2023-11-20,entregue,274.86,site,True,B2C,redes_sociais,2023,11,Nov,0,0
9088,1542,2024-05-26,devolvido,1282.82,app,False,B2C,paid_search,2024,5,Mai,0,1
9089,2327,2023-11-14,devolvido,1101.39,site,True,B2C,indicação,2023,11,Nov,0,1
9090,2988,2024-04-23,entregue,1640.94,marketplace,False,B2C,orgânico,2024,4,Abr,0,0
9091,2647,2023-04-07,entregue,1236.03,app,False,B2C,paid_search,2023,4,Abr,0,0
9092,372,2024-11-24,entregue,384.19,marketplace,True,B2C,redes_sociais,2024,11,Nov,0,0
9093,2279,2023-02-07,em_transito,11058.79,site,False,B2B,paid_search,2023,2,Fev,0,0
9094,887,2023-08-14,entregue,13115.33,app,False,B2B,redes_sociais,2023,8,Ago,0,0
9095,51,2023-05-07,entregue,977.6,marketplace,False,B2C,paid_search,2023,5,Mai,0,0
9096,1742,2024-10-01,devolvido,186.27,marketplace,False,B2C,orgânico,2024,10,Out,0,1
9097,2808,2024-06-08,entregue,693.02,marketplace,False,B2C,orgânico,2024,6,Jun,0,0
9098,671,2024-10-16,entregue,2359.34,site,False,B2C,indicação,2024,10,Out,0,0
9099,905,2024-10-03,entregue,10085.44,marketplace,False,B2B,paid_search,2024,10,Out,0,0
9100,1907,2024-01-07,entregue,1133.62,app,False,B2C,paid_search,2024,1,Jan,0,0
9101,2527,2023-06-04,entregue,12917.54,app,False,B2B,indicação,2023,6,Jun,0,0
9102,2879,2024-02-28,entregue,4057.97,marketplace,False,B2B,redes_sociais,2024,2,Fev,0,0
9103,1136,2024-01-07,entregue,3116.59,app,False,B2B,orgânico,2024,1,Jan,0,0
9104,981,2023-08-08,cancelado,636.29,app,False,B2C,indicação,2023,8,Ago,1,0
9105,1941,2024-10-21,entregue,5460.03,app,True,B2B,indicação,2024,10,Out,0,0
9106,2656,2024-01-28,entregue,155.88,app,False,B2C,orgânico,2024,1,Jan,0,0
9107,2147,2024-05-19,cancelado,593.52,site,False,B2C,paid_search,2024,5,Mai,1,0
9108,1153,2023-11-16,em_transito,2483.96,marketplace,False,B2C,paid_search,2023,11,Nov,0,0
9109,1670,2024-07-06,entregue,1543.74,marketplace,True,B2C,indicação,2024,7,Jul,0,0
9110,1336,2024-04-04,devolvido,943.81,app,False,B2C,indicação,2024,4,Abr,0,1
9111,2645,2023-10-02,entregue,1984.61,site,True,B2C,redes_sociais,2023,10,Out,0,0
9112,961,2023-10-14,entregue,585.86,app,False,B2C,orgânico,2023,10,Out,0,0
9113,1140,2024-07-04,entregue,2140.24,app,True,B2B,paid_search,2024,7,Jul,0,0
9114,117,2024-11-25,em_transito,691.65,marketplace,True,B2C,indicação,2024,11,Nov,0,0
9115,2118,2023-03-15,cancelado,452.93,marketplace,False,B2C,orgânico,2023,3,Mar,1,0
9116,1772,2024-10-24,em_transito,1079.46,site,True,B2C,redes_sociais,2024,10,Out,0,0
9117,2261,2024-04-02,entregue,550.63,marketplace,False,B2C,indicação,2024,4,Abr,0,0
9118,31,2023-02-20,entregue,187.95,marketplace,True,B2C,orgânico,2023,2,Fev,0,0
9119,1702,2023-12-01,entregue,1713.98,site,False,B2C,indicação,2023,12,Dez,0,0
9120,327,2024-02-10,entregue,1449.37,app,False,B2C,redes_sociais,2024,2,Fev,0,0
9121,11,2024-03-02,entregue,965.51,marketplace,False,B2C,orgânico,2024,3,Mar,0,0
9122,1005,2024-10-10,cancelado,853.07,site,False,B2C,paid_search,2024,10,Out,1,0
9123,2313,2024-11-10,em_transito,550.11,marketplace,False,B2C,paid_search,2024,11,Nov,0,0
9124,2510,2023-09-10,devolvido,1851.55,site,True,B2C,indicação,2023,9,Set,0,1
9125,37,2023-12-11,entregue,904.52,site,False,B2C,paid_search,2023,12,Dez,0,0
9126,955,2023-11-09,entregue,2351.5,app,True,B2C,redes_sociais,2023,11,Nov,0,0
9127,2920,2024-03-05,entregue,780.83,app,False,B2C,indicação,2024,3,Mar,0,0
9128,764,2023-08-13,cancelado,756.45,marketplace,True,B2C,orgânico,2023,8,Ago,1,0
9129,984,2023-03-13,entregue,5611.66,app,False,B2B,orgânico,2023,3,Mar,0,0
9130,1362,2023-04-15,entregue,2412.78,site,True,B2C,paid_search,2023,4,Abr,0,0
9131,33,2023-11-24,entregue,104.12,site,True,B2C,paid_search,2023,11,Nov,0,0
9132,2155,2023-11-09,entregue,816.61,site,False,B2C,orgânico,2023,11,Nov,0,0
9133,909,2024-11-20,entregue,1153.91,site,False,B2C,indicação,2024,11,Nov,0,0
9134,1901,2023-01-27,cancelado,487.12,marketplace,False,B2C,paid_search,2023,1,Jan,1,0
9135,1465,2023-01-04,entregue,2065.6,app,False,B2C,paid_search,2023,1,Jan,0,0
9136,1487,2023-05-30,entregue,2381.86,site,False,B2C,indicação,2023,5,Mai,0,0
9137,1060,2024-08-17,entregue,2149.94,app,False,B2C,paid_search,2024,8,Ago,0,0
9138,483,2024-08-04,entregue,2138.15,marketplace,False,B2C,indicação,2024,8,Ago,0,0
9139,1578,2024-12-23,entregue,13622.44,marketplace,False,B2B,orgânico,2024,12,Dez,0,0
9140,2904,2023-05-11,em_transito,1345.0,site,False,B2C,indicação,2023,5,Mai,0,0
9141,548,2024-04-06,cancelado,1217.48,app,True,B2C,redes_sociais,2024,4,Abr,1,0
9142,1934,2023-04-14,entregue,1371.93,app,True,B2C,orgânico,2023,4,Abr,0,0
9143,1124,2024-09-20,entregue,1506.68,app,False,B2C,paid_search,2024,9,Set,0,0
9144,1909,2024-01-05,entregue,2241.3,site,True,B2C,orgânico,2024,1,Jan,0,0
9145,1347,2023-11-17,cancelado,1329.04,site,True,B2C,redes_sociais,2023,11,Nov,1,0
9146,2160,2024-08-24,entregue,332.98,app,True,B2C,redes_sociais,2024,8,Ago,0,0
9147,2176,2024-08-27,devolvido,1651.73,site,False,B2C,redes_sociais,2024,8,Ago,0,1
9148,1558,2023-06-03,entregue,9303.05,site,True,B2B,redes_sociais,2023,6,Jun,0,0
9149,1300,2023-11-13,entregue,1027.31,site,True,B2C,redes_sociais,2023,11,Nov,0,0
9150,2423,2023-04-19,entregue,2301.07,app,True,B2C,redes_sociais,2023,4,Abr,0,0
9151,1974,2023-10-20,entregue,1544.38,site,False,B2C,redes_sociais,2023,10,Out,0,0
9152,74,2023-08-14,entregue,580.54,app,False,B2C,paid_search,2023,8,Ago,0,0
9153,800,2023-03-30,cancelado,2242.98,app,True,B2C,redes_sociais,2023,3,Mar,1,0
9154,1726,2023-11-16,devolvido,656.84,site,False,B2C,paid_search,2023,11,Nov,0,1
9155,33,2023-03-10,entregue,2007.6,site,False,B2C,paid_search,2023,3,Mar,0,0
9156,1551,2023-11-27,em_transito,2126.16,site,True,B2C,indicação,2023,11,Nov,0,0
9157,2258,2024-09-28,cancelado,1743.92,site,False,B2C,indicação,2024,9,Set,1,0
9158,1029,2024-07-13,devolvido,1320.2,site,False,B2C,redes_sociais,2024,7,Jul,0,1
9159,2117,2023-11-27,cancelado,1603.21,site,False,B2C,paid_search,2023,11,Nov,1,0
9160,1605,2024-08-30,entregue,891.49,app,False,B2B,redes_sociais,2024,8,Ago,0,0
9161,2685,2023-02-03,em_transito,570.1,app,True,B2C,paid_search,2023,2,Fev,0,0
9162,1563,2023-07-02,em_transito,2499.39,marketplace,False,B2C,paid_search,2023,7,Jul,0,0
9163,1794,2024-06-27,entregue,2160.89,site,False,B2C,orgânico,2024,6,Jun,0,0
9164,981,2024-07-20,entregue,1676.83,marketplace,False,B2C,indicação,2024,7,Jul,0,0
9165,1132,2023-11-28,cancelado,456.64,site,True,B2C,redes_sociais,2023,11,Nov,1,0
9166,612,2023-11-05,entregue,1183.36,app,False,B2C,orgânico,2023,11,Nov,0,0
9167,216,2023-09-24,entregue,2415.35,app,False,B2C,paid_search,2023,9,Set,0,0
9168,480,2024-01-17,entregue,1724.37,app,True,B2C,paid_search,2024,1,Jan,0,0
9169,2122,2024-03-17,entregue,1931.53,marketplace,False,B2C,paid_search,2024,3,Mar,0,0
9170,1046,2024-04-09,entregue,399.92,site,False,B2C,redes_sociais,2024,4,Abr,0,0
9171,745,2023-09-29,em_transito,1613.13,app,True,B2C,redes_sociais,2023,9,Set,0,0
9172,162,2024-11-01,cancelado,1296.41,app,True,B2C,paid_search,2024,11,Nov,1,0
9173,2002,2023-11-14,cancelado,363.06,marketplace,False,B2C,paid_search,2023,11,Nov,1,0
9174,2061,2024-07-01,devolvido,8092.84,site,False,B2B,orgânico,2024,7,Jul,0,1
9175,2538,2023-11-20,entregue,9627.23,app,True,B2B,redes_sociais,2023,11,Nov,0,0
9176,2259,2023-10-31,entregue,262.32,marketplace,True,B2C,indicação,2023,10,Out,0,0
9177,1073,2024-02-28,entregue,723.04,app,False,B2C,paid_search,2024,2,Fev,0,0
9178,1921,2023-02-12,entregue,779.39,marketplace,False,B2C,indicação,2023,2,Fev,0,0
9179,2535,2023-11-28,entregue,2176.8,site,True,B2C,orgânico,2023,11,Nov,0,0
9180,185,2023-12-05,devolvido,713.73,marketplace,True,B2C,orgânico,2023,12,Dez,0,1
9181,2795,2024-07-25,entregue,1255.72,site,True,B2C,paid_search,2024,7,Jul,0,0
9182,2514,2023-11-01,entregue,986.92,app,False,B2B,indicação,2023,11,Nov,0,0
9183,2987,2024-11-25,entregue,630.81,site,True,B2C,orgânico,2024,11,Nov,0,0
9184,2493,2023-11-29,devolvido,7916.74,marketplace,True,B2B,paid_search,2023,11,Nov,0,1
9185,836,2023-12-24,em_transito,2300.02,app,False,B2C,orgânico,2023,12,Dez,0,0
9186,1208,2024-10-27,entregue,27011.3,app,False,B2C,paid_search,2024,10,Out,0,0
9187,2496,2023-11-18,entregue,1374.04,app,False,B2C,paid_search,2023,11,Nov,0,0
9188,1487,2024-01-23,entregue,1707.53,app,False,B2C,indicação,2024,1,Jan,0,0
9189,2510,2023-08-13,entregue,1260.1,marketplace,True,B2C,indicação,2023,8,Ago,0,0
9190,1940,2023-12-02,entregue,2290.47,app,False,B2C,redes_sociais,2023,12,Dez,0,0
9191,22,2024-07-26,entregue,10602.85,marketplace,False,B2B,redes_sociais,2024,7,Jul,0,0
9192,2094,2023-11-05,cancelado,1440.79,app,True,B2B,indicação,2023,11,Nov,1,0
9193,1392,2023-01-08,entregue,679.72,app,False,B2C,paid_search,2023,1,Jan,0,0
9194,469,2023-11-12,entregue,1232.71,marketplace,False,B2C,indicação,2023,11,Nov,0,0
9195,2126,2023-09-22,cancelado,2335.45,site,False,B2C,indicação,2023,9,Set,1,0
9196,2797,2024-06-10,cancelado,3025.95,app,True,B2B,redes_sociais,2024,6,Jun,1,0
9197,2398,2023-12-29,devolvido,1952.99,marketplace,False,B2C,orgânico,2023,12,Dez,0,1
9198,1050,2023-07-14,entregue,1129.39,marketplace,True,B2C,indicação,2023,7,Jul,0,0
9199,1205,2023-02-15,entregue,1523.53,app,False,B2C,redes_sociais,2023,2,Fev,0,0
9200,2969,2024-04-22,entregue,9921.18,marketplace,True,B2B,paid_search,2024,4,Abr,0,0
9201,1987,2023-12-04,entregue,386.94,marketplace,False,B2C,orgânico,2023,12,Dez,0,0
9202,532,2023-06-26,entregue,1845.16,marketplace,False,B2B,indicação,2023,6,Jun,0,0
9203,1050,2024-10-10,entregue,1223.98,app,False,B2C,indicação,2024,10,Out,0,0
9204,1358,2023-10-20,entregue,1901.2,app,True,B2C,orgânico,2023,10,Out,0,0
9205,362,2023-07-13,em_transito,11351.29,site,False,B2B,orgânico,2023,7,Jul,0,0
9206,2359,2023-11-01,entregue,10181.38,site,True,B2B,paid_search,2023,11,Nov,0,0
9207,1495,2023-06-10,cancelado,2144.85,app,False,B2C,indicação,2023,6,Jun,1,0
9208,581,2023-11-19,em_transito,2082.85,app,False,B2C,indicação,2023,11,Nov,0,0
9209,1731,2024-03-12,entregue,6723.71,app,False,B2B,redes_sociais,2024,3,Mar,0,0
9210,1920,2023-01-17,cancelado,4746.69,app,True,B2B,orgânico,2023,1,Jan,1,0
9211,752,2023-12-20,entregue,2411.6,marketplace,False,B2C,redes_sociais,2023,12,Dez,0,0
9212,1127,2024-12-28,entregue,1137.66,app,False,B2C,redes_sociais,2024,12,Dez,0,0
9213,2599,2023-04-28,entregue,1039.59,marketplace,False,B2C,redes_sociais,2023,4,Abr,0,0
9214,80,2023-03-12,entregue,990.08,site,True,B2C,redes_sociais,2023,3,Mar,0,0
9215,2565,2024-11-25,devolvido,2923.25,app,False,B2B,paid_search,2024,11,Nov,0,1
9216,2669,2024-05-12,entregue,12245.81,app,True,B2B,orgânico,2024,5,Mai,0,0
9217,879,2023-04-07,entregue,12820.07,site,True,B2B,orgânico,2023,4,Abr,0,0
9218,2316,2023-09-13,cancelado,1439.03,app,True,B2C,orgânico,2023,9,Set,1,0
9219,2076,2024-07-16,entregue,9979.19,app,True,B2B,indicação,2024,7,Jul,0,0
9220,1098,2024-09-06,entregue,1041.36,marketplace,False,B2B,redes_sociais,2024,9,Set,0,0
9221,1383,2024-09-12,entregue,492.13,marketplace,False,B2C,indicação,2024,9,Set,0,0
9222,1911,2023-07-05,entregue,3292.08,marketplace,False,B2B,indicação,2023,7,Jul,0,0
9223,1422,2023-11-11,entregue,5284.37,site,False,B2B,paid_search,2023,11,Nov,0,0
9224,9,2023-12-31,entregue,2357.66,marketplace,False,B2C,orgânico,2023,12,Dez,0,0
9225,1558,2023-12-02,entregue,4740.31,marketplace,False,B2B,redes_sociais,2023,12,Dez,0,0
9226,281,2023-11-13,em_transito,33.25,marketplace,False,B2C,orgânico,2023,11,Nov,0,0
9227,1346,2023-10-02,entregue,702.82,site,True,B2C,orgânico,2023,10,Out,0,0
9228,1739,2023-01-24,cancelado,1904.53,app,False,B2C,paid_search,2023,1,Jan,1,0
9229,135,2023-09-20,entregue,931.51,marketplace,True,B2C,paid_search,2023,9,Set,0,0
9230,221,2024-03-08,entregue,5415.51,app,False,B2B,redes_sociais,2024,3,Mar,0,0
9231,947,2024-08-12,entregue,1344.78,site,False,B2C,indicação,2024,8,Ago,0,0
9232,1523,2023-11-12,entregue,2459.23,marketplace,False,B2C,indicação,2023,11,Nov,0,0
9233,2250,2023-02-01,devolvido,1346.81,app,True,B2C,paid_search,2023,2,Fev,0,1
9234,2153,2024-03-08,entregue,2413.48,app,True,B2C,paid_search,2024,3,Mar,0,0
9235,1750,2024-11-10,entregue,1434.12,app,True,B2C,indicação,2024,11,Nov,0,0
9236,1018,2024-05-08,cancelado,2862.97,marketplace,False,B2B,paid_search,2024,5,Mai,1,0
9237,2732,2023-01-06,em_transito,1439.32,site,False,B2C,indicação,2023,1,Jan,0,0
9238,1390,2024-05-11,cancelado,2012.8,marketplace,False,B2C,orgânico,2024,5,Mai,1,0
9239,1520,2023-02-09,entregue,419.43,site,False,B2C,paid_search,2023,2,Fev,0,0
9240,2355,2024-04-27,cancelado,62.83,marketplace,True,B2C,redes_sociais,2024,4,Abr,1,0
9241,827,2023-05-01,entregue,1492.0,marketplace,True,B2C,orgânico,2023,5,Mai,0,0
9242,1015,2024-04-13,entregue,1612.55,marketplace,False,B2B,paid_search,2024,4,Abr,0,0
9243,2435,2023-08-15,entregue,1574.09,site,True,B2C,orgânico,2023,8,Ago,0,0
9244,2813,2023-10-20,cancelado,1606.15,app,False,B2C,indicação,2023,10,Out,1,0
9245,310,2024-05-25,entregue,880.84,marketplace,False,B2C,paid_search,2024,5,Mai,0,0
9246,1373,2024-12-01,entregue,2339.94,marketplace,False,B2C,indicação,2024,12,Dez,0,0
9247,2275,2024-02-11,cancelado,222.49,app,False,B2C,paid_search,2024,2,Fev,1,0
9248,34,2023-11-16,em_transito,269.14,marketplace,False,B2C,redes_sociais,2023,11,Nov,0,0
9249,2825,2023-12-10,entregue,314.94,site,False,B2C,redes_sociais,2023,12,Dez,0,0
9250,2304,2023-10-21,entregue,2020.91,site,True,B2C,paid_search,2023,10,Out,0,0
9251,1905,2023-08-22,entregue,1446.98,marketplace,True,B2C,orgânico,2023,8,Ago,0,0
9252,1521,2024-04-25,entregue,2223.02,marketplace,False,B2C,paid_search,2024,4,Abr,0,0
9253,2418,2024-05-07,entregue,802.63,marketplace,False,B2B,indicação,2024,5,Mai,0,0
9254,2415,2023-07-29,entregue,428.96,app,False,B2C,orgânico,2023,7,Jul,0,0
9255,2466,2024-04-20,entregue,1240.32,marketplace,False,B2C,orgânico,2024,4,Abr,0,0
9256,991,2024-11-15,cancelado,2008.34,marketplace,False,B2C,redes_sociais,2024,11,Nov,1,0
9257,1742,2023-02-07,entregue,2142.82,site,True,B2C,orgânico,2023,2,Fev,0,0
9258,802,2023-11-27,cancelado,1528.49,site,True,B2C,paid_search,2023,11,Nov,1,0
9259,1487,2023-11-22,entregue,258.62,site,False,B2C,indicação,2023,11,Nov,0,0
9260,2091,2023-02-12,entregue,74.14,app,False,B2C,redes_sociais,2023,2,Fev,0,0
9261,2279,2024-11-02,entregue,12446.93,site,False,B2B,paid_search,2024,11,Nov,0,0
9262,63,2023-11-11,entregue,816.73,app,False,B2C,paid_search,2023,11,Nov,0,0
9263,2445,2023-08-30,entregue,1909.26,marketplace,True,B2C,indicação,2023,8,Ago,0,0
9264,528,2023-06-29,entregue,1111.95,app,True,B2C,indicação,2023,6,Jun,0,0
9265,179,2024-06-17,entregue,14608.34,marketplace,True,B2B,paid_search,2024,6,Jun,0,0
9266,2619,2023-10-27,cancelado,196.83,marketplace,True,B2C,indicação,2023,10,Out,1,0
9267,1461,2024-04-20,entregue,1530.45,marketplace,True,B2C,redes_sociais,2024,4,Abr,0,0
9268,2676,2024-09-10,entregue,825.44,site,False,B2C,paid_search,2024,9,Set,0,0
9269,424,2023-11-15,cancelado,623.66,app,False,B2C,orgânico,2023,11,Nov,1,0
9270,2344,2024-02-16,entregue,1684.53,app,True,B2C,indicação,2024,2,Fev,0,0
9271,1663,2023-11-17,entregue,784.57,site,True,B2C,indicação,2023,11,Nov,0,0
9272,844,2023-05-18,entregue,1909.0,site,False,B2C,paid_search,2023,5,Mai,0,0
9273,201,2023-11-04,entregue,786.76,app,False,B2C,indicação,2023,11,Nov,0,0
9274,1126,2024-04-17,em_transito,1691.85,app,False,B2C,paid_search,2024,4,Abr,0,0
9275,2331,2024-02-24,entregue,1273.23,marketplace,False,B2C,paid_search,2024,2,Fev,0,0
9276,1615,2024-09-06,entregue,680.71,site,True,B2C,redes_sociais,2024,9,Set,0,0
9277,399,2023-09-21,entregue,210.55,site,True,B2C,orgânico,2023,9,Set,0,0
9278,2943,2024-08-24,cancelado,258.61,marketplace,True,B2C,redes_sociais,2024,8,Ago,1,0
9279,95,2024-09-08,cancelado,1967.41,site,True,B2C,indicação,2024,9,Set,1,0
9280,625,2024-07-11,entregue,650.85,marketplace,True,B2C,orgânico,2024,7,Jul,0,0
9281,2280,2024-03-12,entregue,2976.23,site,False,B2B,redes_sociais,2024,3,Mar,0,0
9282,1780,2024-08-23,devolvido,103.6,app,True,B2C,orgânico,2024,8,Ago,0,1
9283,1364,2024-11-03,entregue,2355.6,site,False,B2C,redes_sociais,2024,11,Nov,0,0
9284,357,2023-03-29,entregue,128.48,marketplace,False,B2C,redes_sociais,2023,3,Mar,0,0
9285,1271,2023-12-30,cancelado,1007.15,app,True,B2C,orgânico,2023,12,Dez,1,0
9286,296,2023-11-16,cancelado,1591.03,app,False,B2C,orgânico,2023,11,Nov,1,0
9287,1077,2023-10-26,entregue,1090.33,site,False,B2C,indicação,2023,10,Out,0,0
9288,1067,2023-11-04,cancelado,2473.7,app,False,B2C,indicação,2023,11,Nov,1,0
9289,1298,2023-10-06,entregue,154.76,app,True,B2C,paid_search,2023,10,Out,0,0
9290,281,2024-02-15,entregue,2320.86,app,False,B2C,orgânico,2024,2,Fev,0,0
9291,1850,2023-07-03,cancelado,1816.8,app,False,B2B,indicação,2023,7,Jul,1,0
9292,2514,2023-09-07,entregue,13755.41,site,False,B2B,indicação,2023,9,Set,0,0
9293,1654,2024-07-10,entregue,1379.45,marketplace,False,B2C,redes_sociais,2024,7,Jul,0,0
9294,856,2023-03-15,em_transito,4795.56,marketplace,True,B2B,redes_sociais,2023,3,Mar,0,0
9295,2789,2024-12-11,entregue,2736.04,site,True,B2B,redes_sociais,2024,12,Dez,0,0
9296,2315,2023-08-24,entregue,2134.04,site,True,B2C,orgânico,2023,8,Ago,0,0
9297,734,2023-11-15,entregue,12555.85,app,False,B2B,redes_sociais,2023,11,Nov,0,0
9298,1537,2023-07-09,em_transito,420.6,marketplace,True,B2C,orgânico,2023,7,Jul,0,0
9299,1053,2023-07-31,entregue,1920.73,site,False,B2C,redes_sociais,2023,7,Jul,0,0
9300,1855,2023-08-04,entregue,2378.51,app,False,B2C,orgânico,2023,8,Ago,0,0
9301,1865,2024-05-03,devolvido,2404.34,site,False,B2C,redes_sociais,2024,5,Mai,0,1
9302,2277,2024-01-09,devolvido,375.12,site,True,B2C,indicação,2024,1,Jan,0,1
9303,2455,2024-12-02,em_transito,1685.09,marketplace,False,B2C,orgânico,2024,12,Dez,0,0
9304,664,2023-08-13,entregue,302.38,site,False,B2C,orgânico,2023,8,Ago,0,0
9305,37,2023-03-19,entregue,2243.7,marketplace,True,B2C,paid_search,2023,3,Mar,0,0
9306,1878,2024-04-02,devolvido,1215.78,app,False,B2C,paid_search,2024,4,Abr,0,1
9307,1904,2023-02-06,entregue,10904.01,app,False,B2B,redes_sociais,2023,2,Fev,0,0
9308,2026,2024-05-27,entregue,1993.72,marketplace,False,B2C,redes_sociais,2024,5,Mai,0,0
9309,1422,2024-11-11,entregue,2599.38,app,True,B2B,paid_search,2024,11,Nov,0,0
9310,1438,2024-05-07,entregue,2175.62,app,False,B2B,redes_sociais,2024,5,Mai,0,0
9311,2450,2023-06-25,entregue,2405.9,app,False,B2C,indicação,2023,6,Jun,0,0
9312,2133,2023-12-29,entregue,1481.01,app,True,B2C,indicação,2023,12,Dez,0,0
9313,2288,2023-11-21,entregue,7273.6,marketplace,True,B2B,indicação,2023,11,Nov,0,0
9314,476,2023-01-27,cancelado,4073.33,app,True,B2B,paid_search,2023,1,Jan,1,0
9315,770,2023-07-05,em_transito,2333.08,app,False,B2C,orgânico,2023,7,Jul,0,0
9316,2383,2023-07-03,em_transito,72.21,site,False,B2C,orgânico,2023,7,Jul,0,0
9317,207,2023-12-20,entregue,2411.88,app,False,B2C,indicação,2023,12,Dez,0,0
9318,1169,2024-08-29,em_transito,876.8,marketplace,False,B2C,redes_sociais,2024,8,Ago,0,0
9319,265,2023-03-14,entregue,1800.31,app,False,B2C,paid_search,2023,3,Mar,0,0
9320,318,2023-11-15,cancelado,671.88,site,False,B2C,paid_search,2023,11,Nov,1,0
9321,2537,2024-11-12,entregue,6039.68,site,True,B2B,orgânico,2024,11,Nov,0,0
9322,2450,2024-03-08,entregue,1251.48,site,False,B2C,indicação,2024,3,Mar,0,0
9323,118,2024-11-22,entregue,1522.54,site,True,B2C,indicação,2024,11,Nov,0,0
9324,732,2024-12-17,entregue,919.36,site,True,B2C,indicação,2024,12,Dez,0,0
9325,1547,2023-05-25,entregue,2464.13,app,True,B2B,paid_search,2023,5,Mai,0,0
9326,1129,2024-04-12,entregue,3167.59,app,False,B2B,indicação,2024,4,Abr,0,0
9327,526,2024-10-27,entregue,707.59,app,True,B2C,indicação,2024,10,Out,0,0
9328,1675,2023-06-24,entregue,787.14,site,True,B2C,paid_search,2023,6,Jun,0,0
9329,116,2023-04-06,entregue,252.92,app,True,B2C,orgânico,2023,4,Abr,0,0
9330,1068,2023-11-18,entregue,1966.35,site,False,B2C,redes_sociais,2023,11,Nov,0,0
9331,2065,2024-09-03,em_transito,2202.98,site,True,B2C,orgânico,2024,9,Set,0,0
9332,868,2023-11-03,cancelado,289.1,site,False,B2C,indicação,2023,11,Nov,1,0
9333,2705,2024-06-07,cancelado,1209.2,app,False,B2C,indicação,2024,6,Jun,1,0
9334,629,2024-05-24,entregue,9223.65,marketplace,True,B2B,paid_search,2024,5,Mai,0,0
9335,2137,2024-07-01,entregue,1713.29,marketplace,False,B2C,paid_search,2024,7,Jul,0,0
9336,2796,2023-03-02,devolvido,231.19,app,False,B2C,indicação,2023,3,Mar,0,1
9337,2013,2024-09-02,cancelado,12422.2,marketplace,False,B2B,paid_search,2024,9,Set,1,0
9338,1534,2023-09-16,entregue,892.29,app,False,B2C,redes_sociais,2023,9,Set,0,0
9339,294,2024-09-15,entregue,3627.32,app,True,B2B,indicação,2024,9,Set,0,0
9340,1992,2023-08-19,entregue,2439.77,site,False,B2B,orgânico,2023,8,Ago,0,0
9341,602,2023-11-04,cancelado,595.89,app,False,B2C,indicação,2023,11,Nov,1,0
9342,2161,2024-07-27,entregue,1107.52,app,False,B2C,redes_sociais,2024,7,Jul,0,0
9343,21,2024-11-24,entregue,4293.36,app,False,B2B,orgânico,2024,11,Nov,0,0
9344,889,2024-12-02,cancelado,1751.94,app,False,B2C,paid_search,2024,12,Dez,1,0
9345,1766,2024-09-07,cancelado,1580.89,app,True,B2C,paid_search,2024,9,Set,1,0
9346,1916,2023-12-24,entregue,2382.45,marketplace,True,B2C,indicação,2023,12,Dez,0,0
9347,1052,2023-08-08,cancelado,1788.99,app,False,B2C,paid_search,2023,8,Ago,1,0
9348,22,2023-11-08,entregue,5319.01,marketplace,False,B2B,redes_sociais,2023,11,Nov,0,0
9349,1765,2024-12-29,entregue,12843.07,app,True,B2B,orgânico,2024,12,Dez,0,0
9350,857,2024-10-22,entregue,488.75,marketplace,True,B2C,redes_sociais,2024,10,Out,0,0
9351,1737,2023-10-09,devolvido,1184.71,app,False,B2C,paid_search,2023,10,Out,0,1
9352,252,2023-12-09,entregue,413.67,app,False,B2C,paid_search,2023,12,Dez,0,0
9353,1502,2024-12-30,entregue,13245.14,app,False,B2B,redes_sociais,2024,12,Dez,0,0
9354,2581,2024-04-11,entregue,11975.84,site,False,B2B,redes_sociais,2024,4,Abr,0,0
9355,1817,2024-01-30,em_transito,1100.41,site,False,B2C,redes_sociais,2024,1,Jan,0,0
9356,298,2024-12-20,entregue,10541.2,marketplace,True,B2B,orgânico,2024,12,Dez,0,0
9357,1934,2024-03-14,entregue,101.1,app,True,B2C,orgânico,2024,3,Mar,0,0
9358,1592,2023-12-12,em_transito,11325.09,marketplace,True,B2B,redes_sociais,2023,12,Dez,0,0
9359,2319,2024-08-26,entregue,339.85,marketplace,False,B2C,indicação,2024,8,Ago,0,0
9360,675,2023-12-17,entregue,1763.63,app,False,B2C,indicação,2023,12,Dez,0,0
9361,1010,2023-11-26,devolvido,2216.61,site,False,B2C,redes_sociais,2023,11,Nov,0,1
9362,717,2024-01-28,entregue,269.92,site,False,B2C,orgânico,2024,1,Jan,0,0
9363,835,2023-04-17,em_transito,1636.67,marketplace,False,B2C,redes_sociais,2023,4,Abr,0,0
9364,1768,2023-11-11,entregue,8095.86,marketplace,True,B2B,indicação,2023,11,Nov,0,0
9365,854,2023-02-01,cancelado,175.66,marketplace,False,B2C,paid_search,2023,2,Fev,1,0
9366,1061,2023-11-19,entregue,5960.06,app,True,B2B,orgânico,2023,11,Nov,0,0
9367,293,2024-05-02,cancelado,1730.63,app,True,B2C,orgânico,2024,5,Mai,1,0
9368,1909,2023-04-24,entregue,1135.77,app,False,B2C,orgânico,2023,4,Abr,0,0
